run,model_as,phi,top_category,top_conf,det_conf,focal_site,pollinator,plant,Y,O_l,n,R,camera,det_category,recurrent,locally unique,possibly missing,phantom,model-elusive,weakly-supported,locally absent,possibly forbidden
B-uniform,prior,0.9007013965206043,locally absent,0.5398164301485822,0.5398164301485822,Rocky coastal 1,Sarcophaga sp.,Euphorbia dendroides,0,0,1,1,1,locally absent,0.03486104984693777,0.005431664845993901,0.09749343041463833,0.015190352586155977,0.19302395453283977,0.03007486673161242,0.5398164301485822,0.08410825089323967
B-uniform,prior,0.5704496276223536,possibly forbidden,0.34524415295880434,0.34524415295880434,Rocky coastal 1,Sarcophaga sp.,Helichrysum stoechas,0,0,0,1,0,possibly forbidden,0.021549200955281067,0.03014565499508613,0.06026512491875794,0.084306219418842,0.08824658111857317,0.1234500988884435,0.24679296674621196,0.34524415295880434
B-uniform,prior,0.5704496276223536,possibly forbidden,0.3931204617915442,0.3931204617915442,Rocky coastal 1,Sarcophaga sp.,Lonicera implexa,0,0,0,1,0,possibly forbidden,0.009311714715882328,0.013026364171004773,0.026041413402057432,0.036429910586102114,0.1004840673579719,0.14056938971252483,0.2810166782629125,0.3931204617915442
B-uniform,prior,0.5704496276223536,possibly forbidden,0.39092969758300483,0.39092969758300483,Rocky coastal 1,Sarcophaga sp.,Ruta chalepensis,0,0,0,1,0,possibly forbidden,0.00987168785310619,0.013809723008128131,0.027607450636383493,0.03862067479464149,0.09992409422074804,0.13978603087540148,0.2794506410285864,0.39092969758300483
B-uniform,prior,0.5704496276223536,possibly forbidden,0.3872468001638197,0.3872468001638197,Rocky coastal 1,Sarcophaga sp.,Salvia rosmarinus,0,0,0,1,NA,possibly forbidden,0.010813059641934976,0.015126628875173053,0.030240118481770963,0.04230357221382666,0.09898272243191926,0.13846912500835656,0.27681797318319895,0.3872468001638197
B-uniform,prior,0.5336178859835354,possibly forbidden,0.41611638035077386,0.41611638035077386,Rocky coastal 1,Sarcophaga sp.,Sedum sediforme,0,0,0,2,0,possibly forbidden,0.01041412879352255,0.017973685400749183,0.02912445681694115,0.05026573366569069,0.0862116050446755,0.14879211671843662,0.24110189320921047,0.41611638035077386
B-uniform,prior,0.9730207430221014,locally absent,0.4425240592486649,0.26710514781605266,Rocky coastal 1,Sarcophaga sp.,Teucrium capitatum,1,0,2,3,0,possibly missing,0.09550967519336555,0.003631164057601199,0.26710514781605266,0.010155019482437511,0.15823479820462502,0.00601589850179205,0.4425240592486649,0.01682423749546114
B-uniform,prior,0.9589510249649575,weakly-supported,0.4900149745357194,0.4900149745357194,Rocky coastal 1,Sphaerophoria sp.,Allium sp.,0,1,0,1,NA,weakly-supported,0.03723021748484586,0.05208217669041399,0.00281916675752301,0.003943794882337707,0.3502803690644103,0.4900149745357194,0.02652412043204494,0.03710518015270476
B-uniform,prior,0.6316957679786919,locally absent,0.3370685700272283,0.3370685700272283,Rocky coastal 1,Sphaerophoria sp.,Astragalus balearicus,0,0,0,0,NA,possibly forbidden,0.01116903944344355,0.01116903944344355,0.03123566199407977,0.03123566199407977,0.12052672853524837,0.12052672853524837,0.3370685700272283,0.3370685700272283
B-uniform,prior,0.8282137263784022,possibly missing,0.37532997141056856,0.37532997141056856,Rocky coastal 1,Sphaerophoria sp.,Daucus carota,1,0,1,2,NA,possibly missing,0.13420798495596864,0.04081831418249355,0.37532997141056856,0.11415368988789487,0.06775736236211342,0.020607874456808225,0.18949221901044982,0.057632583733703
B-uniform,prior,0.6316957679786919,locally absent,0.3370685700272283,0.3370685700272283,Rocky coastal 1,Sphaerophoria sp.,Dorycnium fulgurans,0,0,0,0,NA,possibly forbidden,0.01116903944344355,0.01116903944344355,0.03123566199407977,0.03123566199407977,0.12052672853524837,0.12052672853524837,0.3370685700272283,0.3370685700272283
B-uniform,prior,0.5704496276223536,possibly forbidden,0.38400404262083804,0.38400404262083804,Rocky coastal 1,Sphaerophoria sp.,Euphorbia dendroides,0,0,0,1,NA,possibly forbidden,0.011641928904780214,0.01628615246426652,0.03255815847640219,0.045546329756808286,0.09815385316907402,0.13730960141926307,0.2744999331885677,0.38400404262083804
B-uniform,prior,0.5704496276223536,possibly forbidden,0.3701841471289232,0.3701841471289232,Rocky coastal 1,Sphaerophoria sp.,Helichrysum stoechas,0,0,0,1,NA,possibly forbidden,0.015174381281237935,0.021227778413565098,0.042437117987641826,0.05936622524872307,0.0946214007926163,0.1323679754699645,0.26462097367732806,0.3701841471289232
B-uniform,prior,0.5704496276223536,possibly forbidden,0.3931204617915442,0.3931204617915442,Rocky coastal 1,Sphaerophoria sp.,Lonicera implexa,0,0,0,1,NA,possibly forbidden,0.009311714715882328,0.013026364171004773,0.026041413402057432,0.036429910586102114,0.1004840673579719,0.14056938971252483,0.2810166782629125,0.3931204617915442
B-uniform,prior,0.9007013965206043,locally absent,0.5832599918424746,0.5832599918424746,Rocky coastal 1,Sphaerophoria sp.,Ruta chalepensis,0,0,1,1,NA,locally absent,0.01932679114562632,0.00301128774126078,0.05404986872074597,0.008421455267413575,0.2085582132341512,0.032495243836345535,0.5832599918424746,0.09087714821198209
B-uniform,prior,0.5704496276223536,possibly forbidden,0.3931204617915442,0.3931204617915442,Rocky coastal 1,Sphaerophoria sp.,Salvia rosmarinus,0,0,0,1,NA,possibly forbidden,0.009311714715882328,0.013026364171004773,0.026041413402057432,0.036429910586102114,0.1004840673579719,0.14056938971252483,0.2810166782629125,0.3931204617915442
B-uniform,prior,0.5336178859835354,possibly forbidden,0.4268285254151263,0.4268285254151263,Rocky coastal 1,Sphaerophoria sp.,Sedum sediforme,0,0,0,2,NA,possibly forbidden,0.008194770789180765,0.014143308097706335,0.022917735386821264,0.039553588601338285,0.08843096304901729,0.15262249402147945,0.24730861463933038,0.4268285254151263
B-uniform,prior,0.5091269135762172,possibly forbidden,0.35152754703944766,0.35152754703944766,Rocky coastal 1,Sphaerophoria sp.,Teucrium capitatum,0,0,0,3,NA,possibly forbidden,0.024943457047869082,0.04982624750986672,0.06975760066533275,0.13934553938433514,0.06292495841246104,0.12569687298718699,0.17597777695350061,0.35152754703944766
B-uniform,prior,0.9648038688876948,model-elusive,0.37290650385358814,0.37290650385358814,Rocky coastal 1,Vanessa atalanta,Allium sp.,0,1,0,0,0,weakly-supported,0.09189736503410662,0.09189736503410662,0.006958702207784952,0.006958702207784952,0.37290650385358814,0.37290650385358814,0.02823742890452026,0.02823742890452026
B-uniform,prior,0.6316957679786919,locally absent,0.30605471796338685,0.30605471796338685,Rocky coastal 1,Vanessa atalanta,Astragalus balearicus,0,0,0,0,0,possibly forbidden,0.022258765573141787,0.022258765573141787,0.06224951405792125,0.06224951405792125,0.1094370024055501,0.1094370024055501,0.30605471796338685,0.30605471796338685
B-uniform,prior,0.9905107615838435,recurrent,0.5899598060005856,0.5899598060005856,Rocky coastal 1,Vanessa atalanta,Daucus carota,1,1,1,1,0,recurrent,0.5899598060005856,0.09192103946589107,0.044673256986171514,0.006960494895972099,0.21433203513395857,0.03339485717495439,0.016229766822282412,0.0025287435201844077
B-uniform,prior,0.6316957679786919,locally absent,0.30605471796338685,0.30605471796338685,Rocky coastal 1,Vanessa atalanta,Dorycnium fulgurans,0,0,0,0,0,possibly forbidden,0.022258765573141787,0.022258765573141787,0.06224951405792125,0.06224951405792125,0.1094370024055501,0.1094370024055501,0.30605471796338685,0.30605471796338685
B-uniform,prior,0.631695767978692,locally absent,0.28886488473027566,0.28886488473027566,Rocky coastal 1,Vanessa atalanta,Euphorbia dendroides,0,0,0,0,0,possibly forbidden,0.028405391357580877,0.028405391357580877,0.07943934729103237,0.07943934729103237,0.10329037662111103,0.10329037662111103,0.28886488473027566,0.28886488473027566
B-uniform,prior,0.6316957679786919,locally absent,0.26847649688321884,0.26847649688321884,Rocky coastal 1,Vanessa atalanta,Helichrysum stoechas,0,0,0,0,1,possibly forbidden,0.035695734942908564,0.035695734942908564,0.09982773513808922,0.09982773513808922,0.09600003303578335,0.09600003303578335,0.26847649688321884,0.26847649688321884
B-uniform,prior,0.6316957679786919,locally absent,0.324200215086938,0.324200215086938,Rocky coastal 1,Vanessa atalanta,Lonicera implexa,0,0,0,0,0,possibly forbidden,0.015770419876090534,0.015770419876090534,0.04410401693437005,0.04410401693437005,0.11592534810260137,0.11592534810260137,0.324200215086938,0.324200215086938
B-uniform,prior,0.6316957679786919,locally absent,0.32014499729491913,0.32014499729491913,Rocky coastal 1,Vanessa atalanta,Ruta chalepensis,0,0,0,0,0,possibly forbidden,0.017220457575928546,0.017220457575928546,0.048159234726388944,0.048159234726388944,0.11447531040276336,0.11447531040276336,0.32014499729491913,0.32014499729491913
B-uniform,prior,0.5704496276223536,possibly forbidden,0.36828865009555894,0.36828865009555894,Rocky coastal 1,Vanessa atalanta,Salvia rosmarinus,0,0,0,1,NA,possibly forbidden,0.01565888226780426,0.02190555758580062,0.04379208760063461,0.06126172228208736,0.09413689980604997,0.131690196297729,0.26326600406433526,0.36828865009555894
B-uniform,prior,0.5704496276223536,possibly forbidden,0.3628152566182793,0.3628152566182793,Rocky coastal 1,Vanessa atalanta,Sedum sediforme,0,0,0,1,0,possibly forbidden,0.01705791613223662,0.023862697077475563,0.04770466657655837,0.06673511575936705,0.0927378659416176,0.12973305680605404,0.25935342508841147,0.3628152566182793
B-uniform,prior,0.9835836472024837,model-elusive,0.45962121940084666,0.25319040891115957,Rocky coastal 1,Vanessa atalanta,Teucrium capitatum,1,1,1,2,0,recurrent,0.25319040891115957,0.07700589247592382,0.019172221715238094,0.005831082031413885,0.45962121940084666,0.13979021698745947,0.03480368771185602,0.010585270766102424
B-uniform,prior,0.6316957679786919,locally absent,0.2609935893965786,0.2609935893965786,Rocky coastal 1,Anthophora balearica,Allium sp.,0,0,0,0,0,possibly forbidden,0.03837142303576105,0.03837142303576105,0.10731064262472952,0.10731064262472952,0.09332434494293086,0.09332434494293086,0.2609935893965786,0.2609935893965786
B-uniform,prior,0.9648038688876948,model-elusive,0.41429820500420944,0.41429820500420944,Rocky coastal 1,Anthophora balearica,Astragalus balearicus,0,1,0,0,1,weakly-supported,0.05050566388348533,0.05050566388348533,0.0038244173229691207,0.0038244173229691207,0.41429820500420944,0.41429820500420944,0.03137171378933609,0.03137171378933609
B-uniform,prior,0.5704496276223536,phantom,0.3527415032954603,0.3527415032954603,Rocky coastal 1,Anthophora balearica,Daucus carota,1,0,0,1,0,phantom,0.09016295111061477,0.1261309513591642,0.25215234304979794,0.3527415032954603,0.01963283096323947,0.02746480252436544,0.05490574861517196,0.07680886908218605
B-uniform,prior,0.6316957679786919,locally absent,0.30605471796338685,0.30605471796338685,Rocky coastal 1,Anthophora balearica,Dorycnium fulgurans,0,0,0,0,0,possibly forbidden,0.022258765573141787,0.022258765573141787,0.06224951405792125,0.06224951405792125,0.1094370024055501,0.1094370024055501,0.30605471796338685,0.30605471796338685
B-uniform,prior,0.9648038688876948,model-elusive,0.3990321814419147,0.3990321814419147,Rocky coastal 1,Anthophora balearica,Euphorbia dendroides,0,1,0,0,0,weakly-supported,0.06577168744578007,0.06577168744578007,0.004980399453986815,0.004980399453986815,0.3990321814419147,0.3990321814419147,0.0302157316583184,0.0302157316583184
B-uniform,prior,0.6316957679786919,locally absent,0.26847649688321884,0.26847649688321884,Rocky coastal 1,Anthophora balearica,Helichrysum stoechas,0,0,0,0,0,possibly forbidden,0.035695734942908564,0.035695734942908564,0.09982773513808922,0.09982773513808922,0.09600003303578335,0.09600003303578335,0.26847649688321884,0.26847649688321884
B-uniform,prior,0.6316957679786919,locally absent,0.324200215086938,0.324200215086938,Rocky coastal 1,Anthophora balearica,Lonicera implexa,0,0,0,0,0,possibly forbidden,0.015770419876090534,0.015770419876090534,0.04410401693437005,0.04410401693437005,0.11592534810260137,0.11592534810260137,0.324200215086938,0.324200215086938
B-uniform,prior,0.6316957679786919,locally absent,0.32014499729491913,0.32014499729491913,Rocky coastal 1,Anthophora balearica,Ruta chalepensis,0,0,0,0,0,possibly forbidden,0.017220457575928546,0.017220457575928546,0.048159234726388944,0.048159234726388944,0.11447531040276336,0.11447531040276336,0.32014499729491913,0.32014499729491913
B-uniform,prior,0.9905107615838435,model-elusive,0.7313744995433948,0.7313744995433948,Rocky coastal 1,Anthophora balearica,Salvia rosmarinus,0,1,1,1,NA,model-elusive,0.07291734159114939,0.011361177093717551,0.005521486559792238,8.602972250156066e-4,0.7313744995433948,0.11395471954712791,0.05538153724866168,0.0086289411911409
B-uniform,prior,0.5704496276223536,possibly forbidden,0.3628152566182793,0.3628152566182793,Rocky coastal 1,Anthophora balearica,Sedum sediforme,0,0,0,1,0,possibly forbidden,0.01705791613223662,0.023862697077475563,0.04770466657655837,0.06673511575936705,0.0927378659416176,0.12973305680605404,0.25935342508841147,0.3628152566182793
B-uniform,prior,0.5336178859835354,possibly forbidden,0.24302280347446606,0.22335931054199853,Rocky coastal 1,Anthophora balearica,Teucrium capitatum,1,0,0,2,0,phantom,0.046275911194040044,0.0798673308085089,0.12941656512580413,0.22335931054199853,0.05034982264415801,0.08689847131067688,0.1408097849003475,0.24302280347446606
B-uniform,prior,0.5704496276223537,possibly forbidden,0.2641643444019009,0.1653860279757454,Rocky coastal 1,Vanessa cardui,Allium sp.,1,0,0,1,0,phantom,0.04227371096240324,0.05913763153813314,0.11822389503979963,0.1653860279757454,0.06752207111145098,0.09445812234539645,0.18883419662517023,0.2641643444019009
B-uniform,prior,0.9648038688876948,model-elusive,0.3920324684238078,0.3920324684238078,Rocky coastal 1,Vanessa cardui,Astragalus balearicus,0,1,0,0,0,weakly-supported,0.07277140046388697,0.07277140046388697,0.005510435526456181,0.005510435526456181,0.3920324684238078,0.3920324684238078,0.029685695585849027,0.029685695585849027
B-uniform,prior,0.9554312858604137,locally unique,0.4752008354424579,0.4752008354424579,Rocky coastal 1,Vanessa cardui,Daucus carota,1,1,0,2,0,locally unique,0.27533600331521296,0.4752008354424579,0.020849142447568147,0.03598341586298381,0.06569253246411266,0.11337836655360613,0.0049744056374559295,0.008585298276602545
B-uniform,prior,0.6316957679786919,locally absent,0.2812115439698929,0.2812115439698929,Rocky coastal 1,Vanessa cardui,Dorycnium fulgurans,0,0,0,0,0,possibly forbidden,0.031142021842410404,0.031142021842410404,0.08709268805141517,0.08709268805141517,0.1005537461362815,0.1005537461362815,0.2812115439698929,0.2812115439698929
B-uniform,prior,0.5704496276223536,possibly forbidden,0.302767243322919,0.302767243322919,Rocky coastal 1,Vanessa cardui,Euphorbia dendroides,0,0,0,1,0,possibly forbidden,0.032406566734613285,0.04533426470819901,0.09062915123871064,0.12678312905472733,0.07738921533924095,0.10826148917533061,0.21642894042625926,0.302767243322919
B-uniform,prior,0.9589510249649575,weakly-supported,0.4047467045789747,0.4047467045789747,Rocky coastal 1,Vanessa cardui,Helichrysum stoechas,0,1,0,1,1,weakly-supported,0.09818305081046319,0.13735044664715873,0.00743467032148594,0.01040052515073861,0.289327535738793,0.4047467045789747,0.021908616868082015,0.030648449884303864
B-uniform,prior,0.5704496276223536,possibly forbidden,0.35583962442889755,0.35583962442889755,Rocky coastal 1,Vanessa cardui,Lonicera implexa,0,0,0,1,0,possibly forbidden,0.018840931678127868,0.026356997056804502,0.05269109994029244,0.07371074794874878,0.09095485039572636,0.1272387568267251,0.2543669917246774,0.35583962442889755
B-uniform,prior,0.5704496276223536,possibly forbidden,0.34949574905296293,0.34949574905296293,Rocky coastal 1,Vanessa cardui,Ruta chalepensis,0,0,0,1,0,possibly forbidden,0.020462466201365204,0.02862539765326164,0.057225930758649436,0.0800546233246834,0.08933331587248904,0.12497035623026798,0.24983216090632043,0.34949574905296293
B-uniform,prior,0.5704496276223536,possibly forbidden,0.34273909030355165,0.34273909030355165,Rocky coastal 1,Vanessa cardui,Salvia rosmarinus,0,0,0,1,NA,possibly forbidden,0.02218951075609685,0.03104139857209493,0.062055834013398946,0.0868112820740947,0.08760627131775738,0.12255435531143467,0.24500225765157094,0.34273909030355165
B-uniform,prior,0.5336178859835354,possibly forbidden,0.3643385413189938,0.3643385413189938,Rocky coastal 1,Vanessa cardui,Sedum sediforme,0,0,0,2,0,possibly forbidden,0.02114153780566408,0.03648805934140174,0.05912504224527853,0.10204357269747073,0.07548419603253397,0.13027774277778403,0.21110130778087308,0.3643385413189938
B-uniform,prior,0.9974217905108086,model-elusive,0.48703460500074486,0.4085250227265443,Rocky coastal 1,Vanessa cardui,Teucrium capitatum,1,1,2,3,0,recurrent,0.4085250227265443,0.015531634634418529,0.030934553744033123,0.0011760948769415187,0.48703460500074486,0.01851647541368195,0.03687949899138589,0.0014021146122499047
B-uniform,prior,0.6316957679786919,locally absent,0.31282927037481056,0.31282927037481056,Rocky coastal 1,Acanthiophilus helianthi,Allium sp.,0,0,0,0,NA,possibly forbidden,0.019836366358128875,0.019836366358128875,0.055474961646497505,0.055474961646497505,0.11185940162056303,0.11185940162056303,0.31282927037481056,0.31282927037481056
B-uniform,prior,0.6316957679786919,locally absent,0.3370685700272283,0.3370685700272283,Rocky coastal 1,Acanthiophilus helianthi,Astragalus balearicus,0,0,0,0,NA,possibly forbidden,0.01116903944344355,0.01116903944344355,0.03123566199407977,0.03123566199407977,0.12052672853524837,0.12052672853524837,0.3370685700272283,0.3370685700272283
B-uniform,prior,0.9648038688876948,recurrent,0.2522898010569673,0.2522898010569673,Rocky coastal 1,Acanthiophilus helianthi,Daucus carota,1,1,0,0,NA,locally unique,0.2522898010569673,0.2522898010569673,0.01910402539795533,0.01910402539795533,0.21251406783072743,0.21251406783072743,0.01609210571434988,0.01609210571434988
B-uniform,prior,0.6316957679786919,locally absent,0.3370685700272283,0.3370685700272283,Rocky coastal 1,Acanthiophilus helianthi,Dorycnium fulgurans,0,0,0,0,NA,possibly forbidden,0.01116903944344355,0.01116903944344355,0.03123566199407977,0.03123566199407977,0.12052672853524837,0.12052672853524837,0.3370685700272283,0.3370685700272283
B-uniform,prior,0.6316957679786919,locally absent,0.32925198790470284,0.32925198790470284,Rocky coastal 1,Acanthiophilus helianthi,Euphorbia dendroides,0,0,0,0,NA,possibly forbidden,0.013964040684523369,0.013964040684523369,0.03905224411660524,0.03905224411660524,0.11773172729416854,0.11773172729416854,0.32925198790470284,0.32925198790470284
B-uniform,prior,0.6316957679786919,locally absent,0.31740256040312564,0.31740256040312564,Rocky coastal 1,Acanthiophilus helianthi,Helichrysum stoechas,0,0,0,0,NA,possibly forbidden,0.01820107984740152,0.01820107984740152,0.05090167161818245,0.05090167161818245,0.1134946881312904,0.1134946881312904,0.31740256040312564,0.31740256040312564
B-uniform,prior,0.6316957679786919,locally absent,0.3370685700272283,0.3370685700272283,Rocky coastal 1,Acanthiophilus helianthi,Lonicera implexa,0,0,0,0,NA,possibly forbidden,0.01116903944344355,0.01116903944344355,0.03123566199407977,0.03123566199407977,0.12052672853524837,0.12052672853524837,0.3370685700272283,0.3370685700272283
B-uniform,prior,0.6316957679786919,locally absent,0.3370685700272283,0.3370685700272283,Rocky coastal 1,Acanthiophilus helianthi,Ruta chalepensis,0,0,0,0,NA,possibly forbidden,0.01116903944344355,0.01116903944344355,0.03123566199407977,0.03123566199407977,0.12052672853524837,0.12052672853524837,0.3370685700272283,0.3370685700272283
B-uniform,prior,0.6316957679786919,locally absent,0.3370685700272283,0.3370685700272283,Rocky coastal 1,Acanthiophilus helianthi,Salvia rosmarinus,0,0,0,0,NA,possibly forbidden,0.01116903944344355,0.01116903944344355,0.03123566199407977,0.03123566199407977,0.12052672853524837,0.12052672853524837,0.3370685700272283,0.3370685700272283
B-uniform,prior,0.6316957679786919,locally absent,0.3370685700272283,0.3370685700272283,Rocky coastal 1,Acanthiophilus helianthi,Sedum sediforme,0,0,0,0,NA,possibly forbidden,0.01116903944344355,0.01116903944344355,0.03123566199407977,0.03123566199407977,0.12052672853524837,0.12052672853524837,0.3370685700272283,0.3370685700272283
B-uniform,prior,0.6316957679786919,locally absent,0.2637526619964741,0.2637526619964741,Rocky coastal 1,Acanthiophilus helianthi,Teucrium capitatum,0,0,0,0,NA,possibly forbidden,0.0373848522788679,0.0373848522788679,0.10455157002483395,0.10455157002483395,0.09431091569982401,0.09431091569982401,0.2637526619964741,0.2637526619964741
B-uniform,prior,0.6316957679786919,locally absent,0.31282927037481056,0.31282927037481056,Rocky coastal 1,Agromyzidae sp,Allium sp.,0,0,0,0,NA,possibly forbidden,0.019836366358128875,0.019836366358128875,0.055474961646497505,0.055474961646497505,0.11185940162056303,0.11185940162056303,0.31282927037481056,0.31282927037481056
B-uniform,prior,0.6316957679786919,locally absent,0.3370685700272283,0.3370685700272283,Rocky coastal 1,Agromyzidae sp,Astragalus balearicus,0,0,0,0,NA,possibly forbidden,0.01116903944344355,0.01116903944344355,0.03123566199407977,0.03123566199407977,0.12052672853524837,0.12052672853524837,0.3370685700272283,0.3370685700272283
B-uniform,prior,0.9648038688876948,recurrent,0.2522898010569673,0.2522898010569673,Rocky coastal 1,Agromyzidae sp,Daucus carota,1,1,0,0,NA,locally unique,0.2522898010569673,0.2522898010569673,0.01910402539795533,0.01910402539795533,0.21251406783072743,0.21251406783072743,0.01609210571434988,0.01609210571434988
B-uniform,prior,0.6316957679786919,locally absent,0.3370685700272283,0.3370685700272283,Rocky coastal 1,Agromyzidae sp,Dorycnium fulgurans,0,0,0,0,NA,possibly forbidden,0.01116903944344355,0.01116903944344355,0.03123566199407977,0.03123566199407977,0.12052672853524837,0.12052672853524837,0.3370685700272283,0.3370685700272283
B-uniform,prior,0.6316957679786919,locally absent,0.32925198790470284,0.32925198790470284,Rocky coastal 1,Agromyzidae sp,Euphorbia dendroides,0,0,0,0,NA,possibly forbidden,0.013964040684523369,0.013964040684523369,0.03905224411660524,0.03905224411660524,0.11773172729416854,0.11773172729416854,0.32925198790470284,0.32925198790470284
B-uniform,prior,0.6316957679786919,locally absent,0.31740256040312564,0.31740256040312564,Rocky coastal 1,Agromyzidae sp,Helichrysum stoechas,0,0,0,0,NA,possibly forbidden,0.01820107984740152,0.01820107984740152,0.05090167161818245,0.05090167161818245,0.1134946881312904,0.1134946881312904,0.31740256040312564,0.31740256040312564
B-uniform,prior,0.6316957679786919,locally absent,0.3370685700272283,0.3370685700272283,Rocky coastal 1,Agromyzidae sp,Lonicera implexa,0,0,0,0,NA,possibly forbidden,0.01116903944344355,0.01116903944344355,0.03123566199407977,0.03123566199407977,0.12052672853524837,0.12052672853524837,0.3370685700272283,0.3370685700272283
B-uniform,prior,0.6316957679786919,locally absent,0.3370685700272283,0.3370685700272283,Rocky coastal 1,Agromyzidae sp,Ruta chalepensis,0,0,0,0,NA,possibly forbidden,0.01116903944344355,0.01116903944344355,0.03123566199407977,0.03123566199407977,0.12052672853524837,0.12052672853524837,0.3370685700272283,0.3370685700272283
B-uniform,prior,0.6316957679786919,locally absent,0.3370685700272283,0.3370685700272283,Rocky coastal 1,Agromyzidae sp,Salvia rosmarinus,0,0,0,0,NA,possibly forbidden,0.01116903944344355,0.01116903944344355,0.03123566199407977,0.03123566199407977,0.12052672853524837,0.12052672853524837,0.3370685700272283,0.3370685700272283
B-uniform,prior,0.6316957679786919,locally absent,0.3370685700272283,0.3370685700272283,Rocky coastal 1,Agromyzidae sp,Sedum sediforme,0,0,0,0,NA,possibly forbidden,0.01116903944344355,0.01116903944344355,0.03123566199407977,0.03123566199407977,0.12052672853524837,0.12052672853524837,0.3370685700272283,0.3370685700272283
B-uniform,prior,0.6316957679786919,locally absent,0.2637526619964741,0.2637526619964741,Rocky coastal 1,Agromyzidae sp,Teucrium capitatum,0,0,0,0,NA,possibly forbidden,0.0373848522788679,0.0373848522788679,0.10455157002483395,0.10455157002483395,0.09431091569982401,0.09431091569982401,0.2637526619964741,0.2637526619964741
B-uniform,prior,0.5704496276223537,possibly forbidden,0.21990843368943075,0.20964193868821554,Rocky coastal 1,Ancistrocerus ebusianus,Allium sp.,1,0,0,1,0,phantom,0.053585800627627314,0.07496236457714417,0.14985961546310606,0.20964193868821554,0.056209981446226916,0.07863338930638543,0.15719847620186383,0.21990843368943075
B-uniform,prior,0.6316957679786919,locally absent,0.25027719728010756,0.25027719728010756,Rocky coastal 1,Ancistrocerus ebusianus,Astragalus balearicus,0,0,0,0,0,possibly forbidden,0.04220331897134129,0.04220331897134129,0.11802703474120052,0.11802703474120052,0.08949244900735062,0.08949244900735062,0.25027719728010756,0.25027719728010756
B-uniform,prior,0.9554312858604137,locally unique,0.5088478258022329,0.5088478258022329,Rocky coastal 1,Ancistrocerus ebusianus,Daucus carota,1,1,0,2,0,locally unique,0.2948313980163187,0.5088478258022329,0.0223253833179987,0.038531251549186414,0.04619713776300691,0.07973137619383122,0.0034981647670253783,0.006037462590399936
B-uniform,prior,0.9648038688876948,model-elusive,0.3623775355399404,0.3623775355399404,Rocky coastal 1,Ancistrocerus ebusianus,Dorycnium fulgurans,0,1,0,0,1,weakly-supported,0.1024263333477544,0.1024263333477544,0.007755982467373311,0.007755982467373311,0.3623775355399404,0.3623775355399404,0.027440148644931904,0.027440148644931904
B-uniform,prior,0.5704496276223536,possibly forbidden,0.262301072347205,0.16724930003044133,Rocky coastal 1,Ancistrocerus ebusianus,Euphorbia dendroides,1,0,0,1,0,phantom,0.04274997504135005,0.05980388791767488,0.11955582907631493,0.16724930003044133,0.06704580703250419,0.09379186596585473,0.18750226258865496,0.262301072347205
B-uniform,prior,0.9905107615838435,model-elusive,0.5302823566854791,0.5302823566854791,Rocky coastal 1,Ancistrocerus ebusianus,Helichrysum stoechas,0,1,1,1,0,model-elusive,0.27400948444906503,0.04269314007138644,0.02074869506521822,0.0032328331499142334,0.5302823566854791,0.082622756569459,0.0401543287432357,0.006256405266242272
B-uniform,prior,0.5704496276223536,possibly forbidden,0.32655016814502447,0.32655016814502447,Rocky coastal 1,Ancistrocerus ebusianus,Lonicera implexa,0,0,0,1,0,possibly forbidden,0.026327501277416992,0.036830125257948355,0.07362825919043921,0.10300020423262186,0.08346828079643724,0.11676562862558125,0.23342983247453067,0.32655016814502447
B-uniform,prior,0.9589510249649575,weakly-supported,0.4483668834831431,0.4483668834831431,Rocky coastal 1,Ancistrocerus ebusianus,Ruta chalepensis,0,1,0,1,0,weakly-supported,0.06700177440215636,0.09373026774299038,0.005073544766868487,0.007097494262619503,0.3205088121470998,0.4483668834831431,0.024269742422699466,0.03395148077242297
B-uniform,prior,0.5704496276223537,possibly forbidden,0.3099930557822217,0.3099930557822217,Rocky coastal 1,Ancistrocerus ebusianus,Salvia rosmarinus,0,0,0,1,NA,possibly forbidden,0.03055960353517121,0.04275050693850054,0.08546387999892263,0.11955731659542454,0.079236178538683,0.11084524694502905,0.22159421166604723,0.3099930557822217
B-uniform,prior,0.5336178859835354,possibly forbidden,0.3269475842632264,0.3269475842632264,Rocky coastal 1,Ancistrocerus ebusianus,Sedum sediforme,0,0,0,2,0,possibly forbidden,0.028888251403472693,0.049858068091756504,0.08078972780139725,0.13943452975323814,0.06773748243472535,0.1169077340274293,0.1894366222247544,0.3269475842632264
B-uniform,prior,0.9771203236500124,recurrent,0.35192190676002466,0.35192190676002466,Rocky coastal 1,Ancistrocerus ebusianus,Teucrium capitatum,1,1,1,3,0,recurrent,0.35192190676002466,0.16946792473866293,0.026648421841366034,0.012832542277898751,0.27553437998117847,0.13268352629552352,0.020864164033256867,0.010047134072088775
B-uniform,prior,0.5704496276223536,possibly forbidden,0.3648503544003617,0.3648503544003617,Rocky coastal 1,Anthomyia confusanea,Allium sp.,0,0,0,1,0,possibly forbidden,0.016537732314577027,0.02313500040168073,0.04624990531571036,0.06470001797728465,0.0932580497592772,0.13046075348184888,0.2608081863492595,0.3648503544003617
